"Interestingness","Cosine","Cosine","Cosine","Cosine","Cosine","Cosine","Coherence","Coherence","Coherence","Coherence","Coherence","Coherence","AllConf","AllConf","AllConf","AllConf","AllConf","AllConf","MaxConf","MaxConf","MaxConf","MaxConf","MaxConf","MaxConf","IR","IR","IR","IR","IR","IR","Kulczynski","Kulczynski","Kulczynski","Kulczynski","Kulczynski","Kulczynski"
"nGram_1-numRule_1000-supA_200.0-supB_100.0-condAB_0.1-condBA_0.001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"nGram_1-numRule_1000-supA_200.0-supB_100.0-condAB_0.1-condBA_0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"nGram_1-numRule_1000-supA_200.0-supB_100.0-condAB_0.8-condBA_0.001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"nGram_1-numRule_1000-supA_200.0-supB_100.0-condAB_0.8-condBA_0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"nGram_1-numRule_1000-supA_200.0-supB_20.0-condAB_0.1-condBA_0.001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"nGram_1-numRule_1000-supA_200.0-supB_20.0-condAB_0.1-condBA_0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"nGram_1-numRule_1000-supA_200.0-supB_20.0-condAB_0.8-condBA_0.001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"nGram_1-numRule_1000-supA_200.0-supB_20.0-condAB_0.8-condBA_0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"nGram_1-numRule_4000-supA_10.0-supB_100.0-condAB_0.1-condBA_0.001","0.282312930000","0.000000000000","0.000000000000","0.282312930000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_4000-supA_10.0-supB_100.0-condAB_0.1-condBA_0.8","0.282312930000","0.000000000000","0.000000000000","0.282312930000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_4000-supA_10.0-supB_100.0-condAB_0.8-condBA_0.001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_4000-supA_10.0-supB_100.0-condAB_0.8-condBA_0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_4000-supA_10.0-supB_20.0-condAB_0.1-condBA_0.001","0.214447430000","0.166666670000","0.000000000000","0.214447430000","0.166666670000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.142857150000","0.000000000000","0.000000000000","0.142857150000","0.000000000000","0.000000000000"
"nGram_1-numRule_4000-supA_10.0-supB_20.0-condAB_0.1-condBA_0.8","0.214447430000","0.166666670000","0.000000000000","0.214447430000","0.166666670000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.142857150000","0.000000000000","0.000000000000","0.142857150000","0.000000000000","0.000000000000"
"nGram_1-numRule_4000-supA_10.0-supB_20.0-condAB_0.8-condBA_0.001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.142857150000","0.000000000000","0.000000000000","0.142857150000","0.000000000000","0.000000000000"
"nGram_1-numRule_4000-supA_10.0-supB_20.0-condAB_0.8-condBA_0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.142857150000","0.000000000000","0.000000000000","0.142857150000","0.000000000000","0.000000000000"
"nGram_1-numRule_4000-supA_200.0-supB_100.0-condAB_0.1-condBA_0.001","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_4000-supA_200.0-supB_100.0-condAB_0.1-condBA_0.8","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_4000-supA_200.0-supB_100.0-condAB_0.8-condBA_0.001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_4000-supA_200.0-supB_100.0-condAB_0.8-condBA_0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_4000-supA_200.0-supB_20.0-condAB_0.1-condBA_0.001","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_4000-supA_200.0-supB_20.0-condAB_0.1-condBA_0.8","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_4000-supA_200.0-supB_20.0-condAB_0.8-condBA_0.001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_4000-supA_200.0-supB_20.0-condAB_0.8-condBA_0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_8000-supA_10.0-supB_100.0-condAB_0.1-condBA_0.001","0.231770840000","0.000000000000","0.000000000000","0.231770840000","0.000000000000","0.000000000000","0.035714290000","0.000000000000","0.000000000000","0.035714290000","0.000000000000","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.375000000000","0.000000000000","0.000000000000","0.375000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_8000-supA_10.0-supB_100.0-condAB_0.1-condBA_0.8","0.231770840000","0.000000000000","0.000000000000","0.231770840000","0.000000000000","0.000000000000","0.035714290000","0.000000000000","0.000000000000","0.035714290000","0.000000000000","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.375000000000","0.000000000000","0.000000000000","0.375000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_8000-supA_10.0-supB_100.0-condAB_0.8-condBA_0.001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.375000000000","0.000000000000","0.000000000000","0.375000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_8000-supA_10.0-supB_100.0-condAB_0.8-condBA_0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.375000000000","0.000000000000","0.000000000000","0.375000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_8000-supA_10.0-supB_20.0-condAB_0.1-condBA_0.001","0.196444670000","0.125000000000","0.000000000000","0.196444670000","0.125000000000","0.000000000000","0.026315790000","0.000000000000","0.000000000000","0.026315790000","0.000000000000","0.000000000000","0.062500000000","0.000000000000","0.000000000000","0.062500000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.129032260000","0.000000000000","0.000000000000","0.129032260000","0.000000000000","0.000000000000"
"nGram_1-numRule_8000-supA_10.0-supB_20.0-condAB_0.1-condBA_0.8","0.196444670000","0.125000000000","0.000000000000","0.196444670000","0.125000000000","0.000000000000","0.026315790000","0.000000000000","0.000000000000","0.026315790000","0.000000000000","0.000000000000","0.062500000000","0.000000000000","0.000000000000","0.062500000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.129032260000","0.000000000000","0.000000000000","0.129032260000","0.000000000000","0.000000000000"
"nGram_1-numRule_8000-supA_10.0-supB_20.0-condAB_0.8-condBA_0.001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.122807020000","0.000000000000","0.000000000000","0.122807020000","0.000000000000","0.000000000000"
"nGram_1-numRule_8000-supA_10.0-supB_20.0-condAB_0.8-condBA_0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.122807020000","0.000000000000","0.000000000000","0.122807020000","0.000000000000","0.000000000000"
"nGram_1-numRule_8000-supA_200.0-supB_100.0-condAB_0.1-condBA_0.001","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_8000-supA_200.0-supB_100.0-condAB_0.1-condBA_0.8","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_8000-supA_200.0-supB_100.0-condAB_0.8-condBA_0.001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_8000-supA_200.0-supB_100.0-condAB_0.8-condBA_0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_8000-supA_200.0-supB_20.0-condAB_0.1-condBA_0.001","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_8000-supA_200.0-supB_20.0-condAB_0.1-condBA_0.8","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.0","0.000000000000","0.000000000000","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_8000-supA_200.0-supB_20.0-condAB_0.8-condBA_0.001","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
"nGram_1-numRule_8000-supA_200.0-supB_20.0-condAB_0.8-condBA_0.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.0","0.0","0.000000000000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000","0.000000000000"
